Name,Url,PFS Legality,Rarity,Traits,Category,Subcategory,Level,Price,Bulk,Spoilers?
Singing Sword,https://2e.aonprd.com/Equipment.aspx?ID=597,—,Rare,"Enchantment, Intelligent, Occult",Intelligent Items,—,5,-1,1,—
Diluted Hype,https://2e.aonprd.com/Equipment.aspx?ID=780,,Uncommon,"Alchemical, Consumable, Drug, Ingested, Poison",Alchemical Items,Drugs,5,20.0,L,—
Potion of Leaping,https://2e.aonprd.com/Equipment.aspx?ID=190,,Common,"Consumable, Magical, Potion, Transmutation",Consumables,Potions,5,21.0,L,—
Universal Solvent (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=701,,Common,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,5,21.0,L,—
Sea Touch Elixir (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=99,,Common,"Alchemical, Consumable, Elixir, Polymorph",Alchemical Items,Alchemical Elixirs,5,22.0,L,—
Sneaky Key,https://2e.aonprd.com/Equipment.aspx?ID=234,,Common,"Consumable, Evocation, Magical, Talisman",Consumables,Talismans,5,22.0,—,—
Stone Body Mutagen (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=475,—,Uncommon,"Alchemical, Consumable, Elixir, Mutagen, Polymorph",Alchemical Items,Alchemical Elixirs,5,22.0,L,The Fall of Plaguestone
Shark Tooth Charm,https://2e.aonprd.com/Equipment.aspx?ID=233,,Common,"Abjuration, Consumable, Magical, Talisman",Consumables,Talismans,5,23.0,—,—
Cheetah's Elixir (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=86,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,5,25.0,L,—
Dagger of Eternal Sleep,https://2e.aonprd.com/Equipment.aspx?ID=564,,Uncommon,"Consumable, Magical, Necromancy",Consumables,Other Consumables,5,25.0,L,—
Elven Absinthe,https://2e.aonprd.com/Equipment.aspx?ID=631,—,Common,"Alchemical, Consumable, Drug, Ingested, Poison",Alchemical Items,Drugs,5,25.0,L,—
Exploding Shield,https://2e.aonprd.com/Equipment.aspx?ID=730,,Common,"Evocation, Magical",Shields,Specific Shields,5,25.0,1,—
False Death,https://2e.aonprd.com/Equipment.aspx?ID=551,—,Uncommon,"Alchemical, Consumable, Ingested, Poison",Alchemical Items,Alchemical Poisons,5,25.0,L,Age of Ashes
Freezing Ammunition,https://2e.aonprd.com/Equipment.aspx?ID=713,,Common,"Cold, Consumable, Evocation, Magical",Consumables,Ammunition,5,25.0,—,—
Hunting Spider Venom,https://2e.aonprd.com/Equipment.aspx?ID=118,,Common,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,5,25.0,L,—
Oil of Revelation,https://2e.aonprd.com/Equipment.aspx?ID=717,,Common,"Consumable, Evocation, Magical, Oil",Consumables,Oils,5,25.0,L,—
Replacement Filter (level 5),https://2e.aonprd.com/Equipment.aspx?ID=877,,Uncommon,—,Adventuring Gear,—,5,25.0,—,—
Salve of Slipperiness,https://2e.aonprd.com/Equipment.aspx?ID=183,,Common,"Consumable, Magical, Oil, Transmutation",Consumables,Oils,5,25.0,L,—
Sixfingers Elixir (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=791,—,Uncommon,"Alchemical, Consumable, Elixir, Polymorph",Alchemical Items,Alchemical Elixirs,5,25.0,L,The Slithering
Beckoning Cat Amulet,https://2e.aonprd.com/Equipment.aspx?ID=582,,Uncommon,"Consumable, Divination, Fortune, Magical, Talisman",Consumables,Talismans,5,26.0,—,Extinction Curse
Eagle Eye Elixir (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=90,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,5,27.0,L,—
3rd-Level Scroll,https://2e.aonprd.com/Equipment.aspx?ID=640,,Common,"Consumable, Magical, Scroll",Consumables,Scrolls,5,30.0,L,—
Cytillesh,https://2e.aonprd.com/Equipment.aspx?ID=630,—,Uncommon,"Alchemical, Consumable, Drug, Ingested, Poison",Alchemical Items,Drugs,5,30.0,L,—
Elixir of Life (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=91,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,5,30.0,L,—
Emerald Grasshopper,https://2e.aonprd.com/Equipment.aspx?ID=208,,Common,"Consumable, Magical, Talisman, Transmutation",Consumables,Talismans,5,30.0,—,—
Oily Button,https://2e.aonprd.com/Equipment.aspx?ID=789,—,Uncommon,"Conjuration, Consumable, Magical, Talisman",Consumables,Talismans,5,30.0,—,The Slithering
Potion of Disguise (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=719,,Uncommon,"Consumable, Magical, Polymorph, Potion, Transmutation",Consumables,Potions,5,30.0,L,—
Spellstrike Ammunition (Type II),https://2e.aonprd.com/Equipment.aspx?ID=167,,Common,"Consumable, Magical, Transmutation",Consumables,Ammunition,5,30.0,—,—
Tiger Menuki,https://2e.aonprd.com/Equipment.aspx?ID=236,,Common,"Consumable, Magical, Talisman, Transmutation",Consumables,Talismans,5,30.0,—,—
Blindpepper Bomb,https://2e.aonprd.com/Equipment.aspx?ID=799,—,Uncommon,"Alchemical, Bomb, Consumable, Visual",Alchemical Items,Alchemical Bombs,5,40.0,L,Agents of Edgewatch
Necklace of Fireballs I,https://2e.aonprd.com/Equipment.aspx?ID=449,,Common,"Evocation, Invested, Magical",Worn Items,Other Worn Items,5,44.0,—,—
Slick,https://2e.aonprd.com/Equipment.aspx?ID=289,,Common,"Magical, Transmutation",Runes,Armor Property Runes,5,45.0,—,—
Shadow,https://2e.aonprd.com/Equipment.aspx?ID=288,,Common,"Magical, Transmutation",Runes,Armor Property Runes,5,55.0,—,—
Recording Rod (Reusable),https://2e.aonprd.com/Equipment.aspx?ID=803,—,Uncommon,"Consumable, Divination, Magical, Scrying",Held Items,—,5,60.0,1,Agents of Edgewatch
Floorbell,https://2e.aonprd.com/Equipment.aspx?ID=815,—,Uncommon,"Abjuration, Magical",Held Items,—,5,120.0,1,Agents of Edgewatch
Book of Translation (Advanced),https://2e.aonprd.com/Equipment.aspx?ID=858,,Uncommon,—,Adventuring Gear,—,5,125.0,L,—
Diplomat's Badge,https://2e.aonprd.com/Equipment.aspx?ID=431,,Common,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,5,125.0,—,—
Rope of Climbing (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=743,,Common,"Magical, Transmutation",Held Items,—,5,125.0,L,—
Skeleton Key,https://2e.aonprd.com/Equipment.aspx?ID=266,,Common,"Magical, Transmutation",Held Items,—,5,125.0,—,—
Aeon Stone (Agate Ellipsoid),https://2e.aonprd.com/Equipment.aspx?ID=407,,Uncommon,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,5,130.0,—,—
Spectacles of Understanding,https://2e.aonprd.com/Equipment.aspx?ID=882,,Uncommon,"Divination, Invested, Magical",Worn Items,Other Worn Items,5,130.0,—,—
Pocket Stage,https://2e.aonprd.com/Equipment.aspx?ID=367,,Common,"Conjuration, Magical, Structure",Structures,—,5,138.0,L,—
Cold Iron Armor (Low-Grade),https://2e.aonprd.com/Equipment.aspx?ID=140,,Common,—,Armor,Precious Material Armor,5,140.0,—,—
Cunning,https://2e.aonprd.com/Equipment.aspx?ID=885,,Uncommon,"Divination, Magical",Runes,Weapon Property Runes,5,140.0,—,—
Glamered,https://2e.aonprd.com/Equipment.aspx?ID=286,,Common,"Illusion, Magical",Runes,Armor Property Runes,5,140.0,—,—
Silver Armor (Low-Grade),https://2e.aonprd.com/Equipment.aspx?ID=146,,Common,—,Armor,Precious Material Armor,5,140.0,—,—
Wondrous Figurine (Candy Constrictor),https://2e.aonprd.com/Equipment.aspx?ID=270,—,Common,"Conjuration, Magical",Held Items,—,5,140.0,L,Extinction Curse
Boots of Elvenkind,https://2e.aonprd.com/Equipment.aspx?ID=413,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,5,145.0,L,—
Cinderclaw Gauntlet,https://2e.aonprd.com/Equipment.aspx?ID=482,—,Uncommon,"Evocation, Magical",Weapons,Specific Magic Weapons,5,150.0,L,Age of Ashes
Corpseward Pendant,https://2e.aonprd.com/Equipment.aspx?ID=806,—,Uncommon,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,5,150.0,—,Agents of Edgewatch
Dagger of Venom,https://2e.aonprd.com/Equipment.aspx?ID=383,,Common,"Magical, Necromancy, Poison",Weapons,Specific Magic Weapons,5,150.0,L,—
Disrupting,https://2e.aonprd.com/Equipment.aspx?ID=294,,Common,"Magical, Necromancy",Runes,Weapon Property Runes,5,150.0,—,—
Goggles of Night,https://2e.aonprd.com/Equipment.aspx?ID=438,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,5,150.0,—,—
Infiltrator's Accessory,https://2e.aonprd.com/Equipment.aspx?ID=736,,Common,"Illusion, Magical",Weapons,Specific Magic Weapons,5,150.0,1,—
Pacifying,https://2e.aonprd.com/Equipment.aspx?ID=801,—,Uncommon,"Enchantment, Magical",Runes,Weapon Property Runes,5,150.0,—,Agents of Edgewatch
Sun Wheel,https://2e.aonprd.com/Equipment.aspx?ID=905,—,Rare,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,5,150.0,—,Troubles in Otari
Vanishing Wayfinder,https://2e.aonprd.com/Equipment.aspx?ID=470,,Uncommon,"Evocation, Illusion, Invested, Magical",Worn Items,Other Worn Items,5,150.0,—,—
Caterwaul Sling,https://2e.aonprd.com/Equipment.aspx?ID=382,,Common,"Evocation, Magical",Weapons,Specific Magic Weapons,5,155.0,L,—
Armor Potency (+1),https://2e.aonprd.com/Equipment.aspx?ID=278,,Common,"Abjuration, Magical",Runes,Fundamental Armor Runes,5,160.0,—,—
Bort's Blessing,https://2e.aonprd.com/Equipment.aspx?ID=476,,Rare,"Divination, Invested",Worn Items,Other Worn Items,5,160.0,—,The Fall of Plaguestone
Fearsome,https://2e.aonprd.com/Equipment.aspx?ID=731,,Common,"Emotion, Enchantment, Fear, Magical, Mental",Runes,Weapon Property Runes,5,160.0,—,—
Holy Prayer Beads,https://2e.aonprd.com/Equipment.aspx?ID=256,,Uncommon,"Divine, Healing, Necromancy, Positive",Held Items,—,5,160.0,—,—
Magic Armor (+1),https://2e.aonprd.com/Equipment.aspx?ID=147,,Common,"Abjuration, Invested, Magical",Armor,Basic Magic Armor,5,160.0,—,—
Magic Wand (2nd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=368,,Common,"Magical, Wand",Wands,Magic Wands,5,160.0,L,—
Merchant's Guile,https://2e.aonprd.com/Equipment.aspx?ID=477,,Uncommon,"Enchantment, Invested",Worn Items,Other Worn Items,5,160.0,—,The Fall of Plaguestone
Ring of Minor Arcana,https://2e.aonprd.com/Equipment.aspx?ID=478,,Uncommon,"Arcane, Evocation, Invested",Worn Items,Other Worn Items,5,160.0,—,The Fall of Plaguestone
Ring of the Weary Traveler,https://2e.aonprd.com/Equipment.aspx?ID=479,,Uncommon,"Invested, Transmutation",Worn Items,Other Worn Items,5,160.0,—,The Fall of Plaguestone
Stalwart's Ring,https://2e.aonprd.com/Equipment.aspx?ID=480,,Uncommon,"Invested, Necromancy",Worn Items,Other Worn Items,5,160.0,—,The Fall of Plaguestone
Wand of Continuation (1st-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=369,,Common,"Magical, Wand",Wands,Specialty Wands,5,160.0,L,—
Wand of Manifold Missiles (1st-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=370,,Common,"Evocation, Force, Magical, Wand",Wands,Specialty Wands,5,160.0,L,—
Warrior's Training Ring,https://2e.aonprd.com/Equipment.aspx?ID=481,,Uncommon,"Divination, Invested",Worn Items,Other Worn Items,5,160.0,—,The Fall of Plaguestone
Reaper's Lancet,https://2e.aonprd.com/Equipment.aspx?ID=810,—,Unique,"Magical, Necromancy, Poison",Weapons,Specific Magic Weapons,5,200.0,1,Agents of Edgewatch
Snowshoes of the Long Trek,https://2e.aonprd.com/Equipment.aspx?ID=857,,Uncommon,"Magical, Transmutation",Worn Items,Other Worn Items,5,550.0,—,—
Addiction Suppressant (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=774,,Rare,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,6,30.0,L,—
Antidote (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=80,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,6,35.0,L,—
Antiplague (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=81,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,6,35.0,L,—
Oil of Weightlessness (Greater),https://2e.aonprd.com/Equipment.aspx?ID=181,,Common,"Consumable, Magical, Oil, Transmutation",Consumables,Oils,6,36.0,L,—
Feather Token (Tree),https://2e.aonprd.com/Equipment.aspx?ID=244,,Common,"Conjuration, Consumable, Magical",Consumables,Other Consumables,6,38.0,—,—
Bloodhound Mask (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=694,,Common,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,6,40.0,L,—
Giant Scorpion Venom,https://2e.aonprd.com/Equipment.aspx?ID=114,,Common,"Alchemical, Consumable, Injury, Poison",Alchemical Items,Alchemical Poisons,6,40.0,L,—
Nauseating Snare,https://2e.aonprd.com/Equipment.aspx?ID=704,,Common,"Consumable, Mechanical, Poison, Snare, Trap",Snares,—,6,40.0,—,—
Salve of Antiparalysis,https://2e.aonprd.com/Equipment.aspx?ID=182,,Common,"Consumable, Healing, Magical, Necromancy, Oil",Consumables,Oils,6,40.0,L,—
Extended Deteriorating Dust,https://2e.aonprd.com/Equipment.aspx?ID=565,,Uncommon,"Consumable, Evocation, Magical",Consumables,Other Consumables,6,45.0,—,—
Potion of Resistance (Lesser),https://2e.aonprd.com/Equipment.aspx?ID=192,,Common,"Abjuration, Consumable, Magical, Potion",Consumables,Potions,6,45.0,L,—
Truth Potion,https://2e.aonprd.com/Equipment.aspx?ID=200,,Uncommon,"Consumable, Enchantment, Magical, Mental, Potion",Consumables,Potions,6,46.0,L,—
Dust of Appearance,https://2e.aonprd.com/Equipment.aspx?ID=241,,Common,"Consumable, Divination, Magical",Consumables,Other Consumables,6,50.0,—,—
Healing Potion (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=186,,Common,"Consumable, Healing, Magical, Necromancy, Positive, Potion",Consumables,Potions,6,50.0,L,—
Iron Cube,https://2e.aonprd.com/Equipment.aspx?ID=218,,Common,"Consumable, Evocation, Magical, Talisman",Consumables,Talismans,6,50.0,—,—
Oil of Unlife (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=718,,Common,"Consumable, Magical, Necromancy, Negative, Oil",Consumables,Oils,6,50.0,L,—
Potion of Retaliation (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=721,,Common,"Consumable, Evocation, Magical, Potion",Consumables,Potions,6,50.0,L,—
Potion of Swimming,https://2e.aonprd.com/Equipment.aspx?ID=193,,Common,"Consumable, Magical, Potion, Transmutation",Consumables,Potions,6,50.0,L,—
Terrifying Ammunition,https://2e.aonprd.com/Equipment.aspx?ID=725,,Common,"Consumable, Emotion, Enchantment, Fear, Magical, Mental",Consumables,Ammunition,6,50.0,—,—
Vaccine (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=773,,Rare,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,6,50.0,L,—
Mistform Elixir (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=96,,Common,"Alchemical, Consumable, Elixir, Illusion, Visual",Alchemical Items,Alchemical Elixirs,6,56.0,L,—
Bi-Resonant Wayfinder,https://2e.aonprd.com/Equipment.aspx?ID=470,,Uncommon,"Evocation, Illusion, Invested, Magical",Worn Items,Other Worn Items,6,200.0,—,—
Choker of Elocution,https://2e.aonprd.com/Equipment.aspx?ID=422,,Common,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,6,200.0,L,—
Chronicler Wayfinder,https://2e.aonprd.com/Equipment.aspx?ID=470,,Uncommon,"Evocation, Invested, Magical",Worn Items,Other Worn Items,6,200.0,—,—
Pathfinder's Pouch,https://2e.aonprd.com/Equipment.aspx?ID=524,,Uncommon,"Abjuration, Extradimensional, Invested, Magical",Worn Items,Other Worn Items,6,200.0,L,—
Ready,https://2e.aonprd.com/Equipment.aspx?ID=741,,Common,"Evocation, Magical",Runes,Armor Property Runes,6,200.0,—,—
Traveler's Any-Tool,https://2e.aonprd.com/Equipment.aspx?ID=268,,Common,"Magical, Transmutation",Held Items,—,6,200.0,1,—
Bellflower Toolbelt,https://2e.aonprd.com/Equipment.aspx?ID=505,—,Rare,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,6,220.0,1,Age of Ashes
Ghoul Hide,https://2e.aonprd.com/Equipment.aspx?ID=153,,Uncommon,"Invested, Magical, Necromancy",Armor,Specific Magic Armor,6,220.0,2,—
Ring of the Ram,https://2e.aonprd.com/Equipment.aspx?ID=461,,Common,"Evocation, Force, Invested, Magical",Worn Items,Other Worn Items,6,220.0,—,—
Aeon Stone (Western Star),https://2e.aonprd.com/Equipment.aspx?ID=407,,Uncommon,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,6,225.0,—,—
Insistent Door Knocker,https://2e.aonprd.com/Equipment.aspx?ID=511,,Common,"Conjuration, Magical",Held Items,—,6,225.0,1,—
Shifting,https://2e.aonprd.com/Equipment.aspx?ID=302,,Common,"Magical, Transmutation",Runes,Weapon Property Runes,6,225.0,—,—
Verdant Staff,https://2e.aonprd.com/Equipment.aspx?ID=364,,Common,"Divination, Magical, Staff",Staves,—,6,225.0,1,—
Aeon Stone (Gold Nodule),https://2e.aonprd.com/Equipment.aspx?ID=407,,Uncommon,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,6,230.0,—,—
Clandestine Cloak,https://2e.aonprd.com/Equipment.aspx?ID=423,,Uncommon,"Illusion, Invested, Magical",Worn Items,Other Worn Items,6,230.0,L,—
Horn of Fog,https://2e.aonprd.com/Equipment.aspx?ID=258,,Common,"Conjuration, Magical, Water",Held Items,—,6,230.0,1,—
Primeval Mistletoe,https://2e.aonprd.com/Equipment.aspx?ID=263,,Common,"Primal, Transmutation",Held Items,—,6,230.0,—,—
Ringmaster's Staff,https://2e.aonprd.com/Equipment.aspx?ID=589,—,Uncommon,"Illusion, Magical, Staff",Staves,—,6,230.0,1,Extinction Curse
Staff of Abjuration,https://2e.aonprd.com/Equipment.aspx?ID=351,,Common,"Abjuration, Magical, Staff",Staves,—,6,230.0,1,—
Staff of Conjuration,https://2e.aonprd.com/Equipment.aspx?ID=352,,Common,"Conjuration, Magical, Staff",Staves,—,6,230.0,1,—
Staff of Divination,https://2e.aonprd.com/Equipment.aspx?ID=353,,Common,"Divination, Magical, Staff",Staves,—,6,230.0,1,—
Staff of Enchantment,https://2e.aonprd.com/Equipment.aspx?ID=354,,Common,"Enchantment, Magical, Staff",Staves,—,6,230.0,1,—
Staff of Evocation,https://2e.aonprd.com/Equipment.aspx?ID=355,,Common,"Evocation, Magical, Staff",Staves,—,6,230.0,1,—
Staff of Illusion,https://2e.aonprd.com/Equipment.aspx?ID=359,,Common,"Illusion, Magical, Staff",Staves,—,6,230.0,1,—
Staff of Impossible Visions,https://2e.aonprd.com/Equipment.aspx?ID=748,,Uncommon,"Illusion, Magical, Staff",Staves,—,6,230.0,1,—
Staff of Necromancy,https://2e.aonprd.com/Equipment.aspx?ID=360,,Common,"Magical, Necromancy, Staff",Staves,—,6,230.0,1,—
Staff of Providence,https://2e.aonprd.com/Equipment.aspx?ID=750,,Common,"Divination, Magical, Staff",Staves,—,6,230.0,1,—
Staff of Transmutation,https://2e.aonprd.com/Equipment.aspx?ID=363,,Common,"Magical, Staff, Transmutation",Staves,—,6,230.0,1,—
Vaultbreaker's Harness,https://2e.aonprd.com/Equipment.aspx?ID=819,—,Uncommon,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,6,230.0,1,Agents of Edgewatch
Acrobat's Staff,https://2e.aonprd.com/Equipment.aspx?ID=581,,Uncommon,"Fortune, Magical, Transmutation",Weapons,Specific Magic Weapons,6,235.0,2,Extinction Curse
Chime of Opening,https://2e.aonprd.com/Equipment.aspx?ID=252,,Uncommon,"Evocation, Magical",Held Items,—,6,235.0,L,—
Bloodletting Kukri,https://2e.aonprd.com/Equipment.aspx?ID=381,,Uncommon,"Magical, Necromancy",Weapons,Specific Magic Weapons,6,240.0,L,—
Lion's Shield,https://2e.aonprd.com/Equipment.aspx?ID=323,,Common,"Conjuration, Magical",Shields,Specific Shields,6,245.0,1,—
Ring of Energy Resistance,https://2e.aonprd.com/Equipment.aspx?ID=455,,Common,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,6,245.0,—,—
Clockwork Recorder,https://2e.aonprd.com/Equipment.aspx?ID=764,,Rare,—,Adventuring Gear,—,6,250.0,L,—
Gluttonous Spear,https://2e.aonprd.com/Equipment.aspx?ID=788,—,Uncommon,"Magical, Necromancy",Weapons,Specific Magic Weapons,6,250.0,1,The Slithering
Spellguard Shield,https://2e.aonprd.com/Equipment.aspx?ID=325,,Common,"Abjuration, Magical",Shields,Specific Shields,6,250.0,1,—
Twining Staff,https://2e.aonprd.com/Equipment.aspx?ID=396,,Common,"Magical, Transmutation",Weapons,Specific Magic Weapons,6,250.0,—,—
Wand of Hopeless Night (2nd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=755,,Common,"Darkness, Evocation, Magical, Wand",Wands,Specialty Wands,6,250.0,L,—
Wand of Noisome Acid (2nd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=794,—,Uncommon,"Acid, Evocation, Magical, Wand",Wands,Specialty Wands,6,250.0,L,The Slithering
Wand of Teeming Ghosts (2nd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=795,—,Uncommon,"Magical, Necromancy, Wand",Wands,Specialty Wands,6,250.0,L,The Slithering
Wand of Widening (2nd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=373,,Common,"Magical, Wand",Wands,Specialty Wands,6,250.0,L,—
Martyr's Shield,https://2e.aonprd.com/Equipment.aspx?ID=596,—,Rare,"Abjuration, Divine, Intelligent",Intelligent Items,—,7,-1,1,—
